,ONTOLOGY,ONT_DESCRIPTION,FDR,EA_VALUE,sample,GROUP,GROUP_1,GROUP_2,KEGG_up_DOWN,interaction_entry,interaction_name,reaction_entry,reaction_name
1045,ec00480,Glutathione metabolism,8.71567901130632e-05,2.55176039692323,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
1046,ec00480,Glutathione metabolism,8.71567901130632e-05,2.55176039692323,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1047,ec00620,Pyruvate metabolism,0.0079915514109059,1.64910459166722,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1048,ec00230,Purine metabolism,0.0109741278636131,1.32181003918047,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1049,ec00970,Aminoacyl-tRNA biosynthesis,0.0408949198598103,1.38404030505646,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1050,ec00020,Citrate cycle (TCA cycle),0.0408949198598103,1.7897832156097,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1051,ec01130,Biosynthesis of antibiotics,0.0434159802257888,1.15334456959222,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1052,ec00240,Pyrimidine metabolism,0.0563551231805529,1.2785443887349,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1053,ec00626,Naphthalene degradation,0.0566379633058591,3.33401063986996,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1054,ec00404,Staurosporine biosynthesis,0.0591410533365467,9.40541948931735,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1055,ec00830,Retinol metabolism,0.071488019028397,3.02886390333949,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1056,ec01110,Biosynthesis of secondary metabolites,0.0790879432427577,1.10576134344498,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1057,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.0790879432427577,2.00602024655225,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1058,ec00785,Lipoic acid metabolism,0.163244867238988,2.33904411383547,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1059,ec01120,Microbial metabolism in diverse environments,0.163244867238988,1.14065725721508,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1060,ec00260,"Glycine, serine and threonine metabolism",0.181275157360095,1.29568545424346,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1061,ec00982,Drug metabolism - cytochrome P450,0.181275157360095,2.2171584404098,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1062,ec00980,Metabolism of xenobiotics by cytochrome P450,0.183202893088772,2.17400207174002,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1063,ec00910,Nitrogen metabolism,0.18542394714794,1.56573864162117,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1064,ec01051,Biosynthesis of ansamycins,0.18542394714794,2.12741631305988,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1065,ec00480,Glutathione metabolism,9.18334984278957e-07,2.05471966606584,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
1066,ec00480,Glutathione metabolism,9.18334984278957e-07,2.05471966606584,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1067,ec00785,Lipoic acid metabolism,0.0025688268842466,2.84608257410232,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1068,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0162607443579472,4.26354330708661,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1069,ec00622,Xylene degradation,0.0162607443579472,3.48044351598907,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1070,ec00620,Pyruvate metabolism,0.0269400262967568,1.30910809596787,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1071,ec00621,Dioxin degradation,0.0269400262967568,3.39145490336435,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1072,ec00970,Aminoacyl-tRNA biosynthesis,0.0294184560095648,1.22863121854789,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1073,ec00280,"Valine, leucine and isoleucine degradation",0.0535039359250894,1.560890431069,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1074,ec00626,Naphthalene degradation,0.0535039359250894,2.38631155247385,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1075,ec00550,Peptidoglycan biosynthesis,0.0543810108524005,1.24109993528206,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1076,ec00625,Chloroalkane and chloroalkene degradation,0.0543810108524005,2.01200920109705,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1077,ec00930,Caprolactam degradation,0.0616752645958768,2.15330470054879,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1078,ec00260,"Glycine, serine and threonine metabolism",0.0616752645958768,1.22742041467876,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1079,ec00311,Penicillin and cephalosporin biosynthesis,0.0616752645958768,2.07517594592711,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1080,ec00830,Retinol metabolism,0.0616752645958768,2.16790337648472,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1081,ec00280,"Valine, leucine and isoleucine degradation",1.04579044835074e-05,1.78957910275018,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
1082,ec00480,Glutathione metabolism,1.04579044835074e-05,1.6146220815341,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
1083,ec00643,Styrene degradation,0.0003608627674406,3.70734434909622,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
1084,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0003608627674406,3.95450063903597,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
1085,ec00280,"Valine, leucine and isoleucine degradation",1.04579044835074e-05,1.78957910275018,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1086,ec00480,Glutathione metabolism,1.04579044835074e-05,1.6146220815341,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1087,ec00643,Styrene degradation,0.0003608627674406,3.70734434909622,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1088,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0003608627674406,3.95450063903597,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1089,ec00785,Lipoic acid metabolism,0.0011416792687148,2.17394014187841,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1090,ec00620,Pyruvate metabolism,0.0011416792687148,1.27393309176998,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1091,ec00020,Citrate cycle (TCA cycle),0.001719835855854,1.4052491677622,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1092,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.0018860555225737,1.63691911391339,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1093,ec00072,Synthesis and degradation of ketone bodies,0.002475065606715,2.44888801041218,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1094,ec00515,Mannose type O-glycan biosynthesis,0.0041745061024816,2.62799093100492,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1095,ec00514,Other types of O-glycan biosynthesis,0.0069901324768077,3.10382317598753,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1096,ec01120,Microbial metabolism in diverse environments,0.0069901324768077,1.0905113963033,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1097,ec00073,"Cutin, suberine and wax biosynthesis",0.0108083402382275,4.94312579879496,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1098,ec00260,"Glycine, serine and threonine metabolism",0.0122043032029757,1.18904874204735,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1099,ec00903,Limonene and pinene degradation,0.0122043032029757,2.33675037761216,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1100,ec00622,Xylene degradation,0.0122043032029757,2.4211228402261,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1101,ec00071,Fatty acid degradation,0.0216093841095806,1.4688145230705,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1102,ec00404,Staurosporine biosynthesis,0.0240696442948102,4.68296128306891,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1103,ec00480,Glutathione metabolism,5.48612123130177e-05,1.61620198235721,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
1104,ec00280,"Valine, leucine and isoleucine degradation",7.38689543561266e-05,1.73842922692066,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
1105,ec00785,Lipoic acid metabolism,0.0002114058202806,2.43328894573073,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
1106,ec00643,Styrene degradation,0.0006258030113759,3.69834102361727,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
1107,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0006258030113759,3.91750197316496,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
1108,ec00020,Citrate cycle (TCA cycle),0.000963304445307,1.44457542293833,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
1109,ec00260,"Glycine, serine and threonine metabolism",0.000987053012311,1.25766729151159,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
1110,ec00620,Pyruvate metabolism,0.000987053012311,1.27994039452705,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
1111,ec00480,Glutathione metabolism,5.48612123130177e-05,1.61620198235721,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1112,ec00280,"Valine, leucine and isoleucine degradation",7.38689543561266e-05,1.73842922692066,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1113,ec00785,Lipoic acid metabolism,0.0002114058202806,2.43328894573073,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1114,ec00643,Styrene degradation,0.0006258030113759,3.69834102361727,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1115,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0006258030113759,3.91750197316496,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1116,ec00020,Citrate cycle (TCA cycle),0.000963304445307,1.44457542293833,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1117,ec00260,"Glycine, serine and threonine metabolism",0.000987053012311,1.25766729151159,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1118,ec00620,Pyruvate metabolism,0.000987053012311,1.27994039452705,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1119,ec00903,Limonene and pinene degradation,0.003275336350291,2.71958814665997,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1120,ec00073,"Cutin, suberine and wax biosynthesis",0.0099226961503278,5.34204814522494,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1121,ec00071,Fatty acid degradation,0.0109385328208031,1.55682545946555,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1122,ec01120,Microbial metabolism in diverse environments,0.01207502311426,1.08901061258375,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1123,ec01130,Biosynthesis of antibiotics,0.0174460170002011,1.06660017437045,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1124,ec00010,Glycolysis / Gluconeogenesis,0.0201193589885406,1.17675925766444,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
1125,ec00480,Glutathione metabolism,3.59495512122221e-05,1.6077963297739,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
1126,ec00280,"Valine, leucine and isoleucine degradation",5.6328551777951e-05,1.72430145165621,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
1127,ec00480,Glutathione metabolism,3.59495512122221e-05,1.6077963297739,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1128,ec00280,"Valine, leucine and isoleucine degradation",5.6328551777951e-05,1.72430145165621,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1129,ec00785,Lipoic acid metabolism,0.0015771674737479,2.21932342163431,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1130,ec00620,Pyruvate metabolism,0.0021320235996304,1.27004666087054,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1131,ec00643,Styrene degradation,0.00307890534105,3.20247150333357,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1132,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.00307890534105,3.36421248835042,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1133,ec00020,Citrate cycle (TCA cycle),0.00307890534105,1.3879320396854,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1134,ec01120,Microbial metabolism in diverse environments,0.00307890534105,1.10220459018263,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1135,ec00515,Mannose type O-glycan biosynthesis,0.0037042942643233,2.68285299703894,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1136,ec00260,"Glycine, serine and threonine metabolism",0.006455780199233,1.20956687276631,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1137,ec00514,Other types of O-glycan biosynthesis,0.006455780199233,3.16861873902772,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1138,ec00072,Synthesis and degradation of ketone bodies,0.0101630774086044,2.22223210239661,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1139,ec00073,"Cutin, suberine and wax biosynthesis",0.0101630774086044,5.04631873252563,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1140,ec00903,Limonene and pinene degradation,0.0114108048592368,2.38553249173939,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1141,ec00010,Glycolysis / Gluconeogenesis,0.02120446084755,1.16991676905536,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1142,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.0216245150839353,1.47282642146679,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1143,ec01130,Biosynthesis of antibiotics,0.0219992823584982,1.06021893085058,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1144,ec00071,Fatty acid degradation,0.0219992823584982,1.47064145919318,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1145,ec00404,Staurosporine biosynthesis,0.0219992823584982,4.78072300976112,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
